RouteName,Direction,Sequence,StopName
奉贤21路,下行,3,解放东路奉秀路
奉贤21路,下行,4,望园南路解放东路
奉贤21路,下行,5,德丰路泽园路
奉贤21路,下行,6,德丰路楚园路
奉贤21路,下行,7,德丰路金海公路
奉贤21路,下行,8,金海湖地铁站
奉贤21路,下行,9,大庆桥西
奉贤21路,下行,10,大庆桥东
奉贤21路,下行,11,湖堤路湖畔路
奉贤21路,下行,12,金大公路金钱公路
奉贤21路,下行,13,贤浦路金大公路
奉贤21路,下行,14,贤浦路农民街
奉贤21路,下行,15,文明东街贤浦路
奉贤21路,下行,16,万顺路文明东街
奉贤21路,下行,17,万顺路沿港河路
奉贤21路,下行,18,万顺路南行路
奉贤21路,下行,19,南行兴苑
奉贤21路,下行,20,万顺路南行港路
奉贤21路,下行,21,北行路
奉贤22路,上行,1,公交奉贤新城站
奉贤22路,上行,2,光昊路光迎路
奉贤22路,上行,3,光耀路光昊路
奉贤22路,上行,4,文耀路南港路
奉贤22路,上行,5,南港路光大路
奉贤22路,上行,6,贤文路贤浦路
奉贤22路,上行,7,贤浦路贤清路
奉贤22路,上行,8,贤浦路南奉公路
奉贤22路,上行,9,贤瑞路张弄路
奉贤22路,上行,10,德泉路褚家路
奉贤22路,上行,11,褚家路万顺路
奉贤22路,上行,12,贤浦路秀竹路
奉贤22路,上行,13,秀韵路贤浦路
奉贤22路,上行,14,万顺路秀韵路
奉贤22路,上行,15,万顺路清朗路
奉贤22路,上行,16,清宁路贤浦路
奉贤22路,上行,17,万丰路清朗路
奉贤22路,下行,1,公交奉贤新城站
奉贤22路,下行,2,光昊路光迎路
奉贤22路,下行,3,光耀路光昊路
奉贤22路,下行,4,文耀路南港路
奉贤22路,下行,5,南港路光大路
奉贤22路,下行,6,贤文路金钱公路
奉贤22路,下行,7,贤浦路贤清路
奉贤22路,下行,8,贤浦路南奉公路
奉贤22路,下行,9,贤瑞路张弄路
奉贤22路,下行,10,德泉路褚家路
奉贤22路,下行,11,褚家路万顺路
奉贤22路,下行,12,贤浦路秀竹路
奉贤22路,下行,13,秀韵路贤浦路
奉贤22路,下行,14,万顺路秀韵路
奉贤22路,下行,15,万顺路清朗路
奉贤22路,下行,16,清宁路贤浦路
奉贤22路,下行,17,万丰路清朗路
奉贤23路,上行,1,金钱公路北行路
奉贤23路,下行,1,南方国际广场
奉贤23路,下行,2,庙泾
奉贤23路,下行,3,南奉公路文耀路
奉贤23路,下行,4,金钱公路南奉公路
奉贤23路,下行,5,金大公路贤浦路
奉贤23路,下行,6,金大公路金钱公路
奉贤23路,下行,7,金闸公路大叶公路
奉贤23路,下行,8,汇南新村
奉贤23路,下行,9,金汇
奉贤23路,下行,10,金闸公路工业路
奉贤23路,下行,11,迎金路浦星公路
奉贤24路,上行,1,南桥汽车站
奉贤24路,上行,2,南方国际广场
奉贤24路,上行,3,庙泾村
奉贤24路,上行,4,奉贤中学
奉贤24路,上行,5,金汇港桥
奉贤24路,上行,6,金钱公路南奉公路
奉贤24路,上行,7,张弄村
奉贤24路,上行,8,光明镇
奉贤24路,上行,9,果乡度假村
奉贤24路,上行,10,金钱公路平庄公路
奉贤24路,上行,11,金钱公路浦星公路
奉贤24路,上行,12,吴房
奉贤24路,上行,13,金王村
奉贤24路,上行,14,钱桥
奉贤24路,上行,15,奉柘公路金钱公路
奉贤24路,上行,16,周陆
奉贤24路,上行,17,桃园
奉贤24路,上行,18,星火水闸
奉贤24路,上行,19,星火场部
奉贤24路,上行,20,星火开发区
奉贤24路,下行,1,南桥汽车站
奉贤24路,下行,2,南方国际广场
奉贤24路,下行,3,庙泾村
奉贤24路,下行,4,奉贤中学
奉贤24路,下行,5,金汇港桥
奉贤24路,下行,6,金钱公路南奉公路
奉贤24路,下行,7,张弄村
奉贤24路,下行,8,光明镇
奉贤24路,下行,9,果乡度假村
奉贤24路,下行,10,金钱公路平庄公路
奉贤24路,下行,11,金钱公路浦星公路
奉贤24路,下行,12,吴房
奉贤24路,下行,13,金王村
奉贤24路,下行,14,钱桥
奉贤24路,下行,15,奉柘公路金钱公路
奉贤24路,下行,16,周陆
奉贤24路,下行,17,桃园
奉贤24路,下行,18,星火水闸
奉贤24路,下行,19,星火场部
奉贤24路,下行,20,星火开发区
奉贤25路,上行,1,南桥汽车站
奉贤25路,上行,2,南桥汽车站
奉贤25路,上行,3,曙光新苑
奉贤25路,上行,4,环城东路南奉公路
奉贤25路,上行,5,环城东路育秀路
奉贤25路,上行,6,环城南路环城东路
奉贤25路,上行,7,奉贤体育中心
奉贤25路,上行,8,环城南路人民南路
奉贤25路,上行,9,环城南路江海路
奉贤25路,上行,10,环城南路菜场路
奉贤25路,上行,11,环城南路通阳路
奉贤25路,上行,12,环城南路环城西路
奉贤25路,上行,13,浦江长途站
奉贤25路,上行,14,南亭公路沪杭公路
奉贤25路,上行,15,秀南13组
奉贤25路,上行,16,南亭公路五星路
奉贤25路,上行,17,沙港桥
奉贤25路,上行,18,吕桥
奉贤25路,上行,19,钱家宅
奉贤25路,上行,20,浦卫公路平庄公路
奉贤25路,上行,21,浦卫公路立延路
奉贤25路,上行,22,前进毛纺厂
奉贤25路,上行,23,法华桥
奉贤25路,上行,24,浦卫公路新林路
奉贤25路,上行,25,胡桥种子场
奉贤25路,上行,26,庄胡公路科工路
奉贤25路,上行,27,庄胡公路工业路
奉贤25路,上行,28,胡桥派出所
奉贤25路,上行,29,胡桥
奉贤25路,上行,30,胡桥
奉贤25路,下行,1,南桥汽车站
奉贤25路,下行,2,南桥汽车站
奉贤25路,下行,3,曙光新苑
奉贤25路,下行,4,环城东路南奉公路
奉贤25路,下行,5,环城东路育秀路
奉贤25路,下行,6,环城南路环城东路
奉贤25路,下行,7,奉贤体育中心
奉贤25路,下行,8,环城南路人民南路
奉贤25路,下行,9,环城南路江海路
奉贤25路,下行,10,环城南路菜场路
奉贤25路,下行,11,环城南路通阳路
奉贤25路,下行,12,环城南路环城西路
奉贤25路,下行,13,浦江长途站
奉贤25路,下行,14,南亭公路沪杭公路
奉贤25路,下行,15,秀南13组
奉贤25路,下行,16,南亭公路五星路
奉贤25路,下行,17,沙港桥
奉贤25路,下行,18,吕桥
奉贤25路,下行,19,钱家宅
奉贤25路,下行,20,浦卫公路平庄公路
奉贤25路,下行,21,浦卫公路茜舍塘河桥
奉贤25路,下行,22,浦卫公路立延路
奉贤25路,下行,23,前进毛纺厂
奉贤25路,下行,24,法华桥
奉贤25路,下行,25,浦卫公路新林路
奉贤25路,下行,26,胡桥种子场
奉贤25路,下行,27,庄胡公路科工路
奉贤25路,下行,28,庄胡公路工业路
奉贤25路,下行,29,胡桥派出所
奉贤25路,下行,30,胡桥
奉贤25路,下行,31,胡桥
奉贤26路,上行,1,南桥汽车站
奉贤26路,上行,2,南港路正环路
奉贤26路,上行,3,环城东路南港路
奉贤26路,上行,4,环城东路南庄路
奉贤26路,上行,5,南庄路轿行路
奉贤26路,上行,6,南庄路江海南路
奉贤26路,上行,7,南庄路通阳路
奉贤26路,上行,8,南庄路沪杭公路
奉贤26路,上行,9,南庄路五星路
奉贤26路,上行,10,南庄路浦卫公路
奉贤26路,上行,11,长堤
奉贤26路,上行,12,南庄路潘垫中心路
奉贤26路,上行,13,潘垫中心路潘垫路
奉贤26路,上行,14,金源果蔬
奉贤26路,上行,15,潘垫
奉贤26路,上行,16,庄良路滕庄路
奉贤26路,上行,17,庄良路南亭公路
奉贤26路,上行,18,三民路
奉贤26路,上行,19,三城路腾庄路
奉贤26路,下行,1,南桥汽车站
奉贤26路,下行,2,南港路正环路
奉贤26路,下行,3,环城东路南港路
奉贤26路,下行,4,南庄路环城东路
奉贤26路,下行,5,南庄路轿行路
奉贤26路,下行,6,南庄路江海南路
奉贤26路,下行,7,南庄路通阳路
奉贤26路,下行,8,南庄路沪杭公路
奉贤26路,下行,9,南庄路五星路
奉贤26路,下行,10,南庄路浦卫公路
奉贤26路,下行,11,长堤
奉贤26路,下行,12,南庄路潘垫中心路
奉贤26路,下行,13,潘垫中心路潘垫路
奉贤26路,下行,14,金源果蔬
奉贤26路,下行,15,潘垫
奉贤26路,下行,16,庄良路滕庄路
奉贤26路,下行,17,庄良路南亭公路
奉贤26路,下行,18,三民路
奉贤26路,下行,19,三城路腾庄路
奉贤27路,上行,1,公交西渡站
奉贤27路,上行,2,西渡菜场
奉贤27路,上行,3,浦江花园
奉贤27路,上行,4,巨龙台湾城
奉贤27路,上行,5,郭家
奉贤27路,上行,6,沪杭公路展发路
奉贤27路,上行,7,大叶公路沪杭公路
奉贤27路,上行,8,大叶公路环城西路
奉贤27路,上行,9,大叶公路牡丹园路
奉贤27路,上行,10,大叶公路浦秀路
奉贤27路,上行,11,邬桥
奉贤27路,上行,12,大叶公路浦卫公路
奉贤27路,上行,13,浦卫公路北环路
奉贤27路,上行,14,北环路浦卫公路
奉贤27路,上行,15,北环路叶张路
奉贤27路,上行,16,新叶村活动中心
奉贤27路,下行,1,公交西渡站
奉贤27路,下行,2,西渡菜场
奉贤27路,下行,3,浦江花园
奉贤27路,下行,4,巨龙台湾城
奉贤27路,下行,5,郭家
奉贤27路,下行,6,沪杭公路展发路
奉贤27路,下行,7,大叶公路沪杭公路
奉贤27路,下行,8,大叶公路环城西路
奉贤27路,下行,9,大叶公路牡丹园路
奉贤27路,下行,10,大叶公路浦秀路
奉贤27路,下行,11,邬桥
奉贤27路,下行,12,浦卫公路大叶公路
奉贤27路,下行,13,北环路浦卫公路
奉贤27路,下行,14,北环路叶张路
奉贤27路,下行,15,新叶村活动中心
奉贤28路,上行,1,三城路腾庄路
奉贤28路,上行,2,三民路南亭公路
奉贤28路,上行,3,庄行卫生服务中心
奉贤28路,上行,4,庄行
奉贤28路,上行,5,南亭公路庄行路
奉贤28路,上行,6,南亭公路浦卫公路
奉贤28路,上行,7,沙港桥
奉贤28路,上行,8,南亭公路五星路
奉贤28路,上行,9,秀南13组
奉贤28路,上行,10,南亭公路沪杭公路
奉贤28路,上行,11,环城西路南亭公路
奉贤28路,上行,12,贝港花苑
奉贤28路,上行,13,环城西路新建西路
奉贤28路,上行,14,民旺苑
奉贤28路,上行,15,环城西路航南公路
奉贤28路,上行,16,航南公路肖南南路
奉贤28路,上行,17,江海加油站
奉贤28路,上行,18,张翁庙
奉贤28路,上行,19,奉浦大道地铁站
奉贤28路,上行,20,公交奉浦站
奉贤28路,下行,1,三城路腾庄路
奉贤28路,下行,2,三民路南亭公路
奉贤28路,下行,3,庄行卫生服务中心
奉贤28路,下行,4,庄行
奉贤28路,下行,5,南亭公路庄行路
奉贤28路,下行,6,南亭公路浦卫公路
奉贤28路,下行,7,沙港桥
奉贤28路,下行,8,南亭公路五星路
奉贤28路,下行,9,秀南13组
奉贤28路,下行,10,南亭公路沪杭公路
奉贤28路,下行,11,环城西路南亭公路
奉贤28路,下行,12,贝港花苑
奉贤28路,下行,13,环城西路新建西路
奉贤28路,下行,14,民旺苑
奉贤28路,下行,15,环城西路航南公路
奉贤28路,下行,16,航南公路肖南南路
奉贤28路,下行,17,江海加油站
奉贤28路,下行,18,张翁庙
奉贤28路,下行,19,奉浦大道地铁站
奉贤28路,下行,20,公交奉浦站
奉贤29路,上行,1,同谊路环城东路
奉贤29路,上行,2,环城东路公谊路
奉贤29路,上行,3,环城东路航谊路
奉贤29路,上行,4,奉浦大厦
奉贤29路,上行,5,奉浦新村
奉贤29路,上行,6,环城东路国顺路
奉贤29路,上行,7,环城东路航南公路
奉贤29路,上行,8,环城东路九华路
奉贤29路,上行,9,环城东路解放东路
奉贤29路,上行,10,环城东路南奉公路
奉贤29路,上行,11,环城东路育秀路
奉贤29路,上行,12,环城东路南港路
奉贤29路,上行,13,环城东路南庄路
奉贤29路,上行,14,六墩村
奉贤29路,上行,15,环城东路平庄公路
奉贤29路,上行,16,环城东路信诺路
奉贤29路,上行,17,环城东路北村路
奉贤29路,上行,18,南海公路新林东路
奉贤29路,上行,19,南宅3组
奉贤29路,上行,20,海韵馨苑东门
奉贤29路,上行,21,南海公路沿村路
奉贤29路,上行,22,南海公路海思路
奉贤29路,上行,23,华东理工大学
奉贤29路,上行,24,海湾路海马路
奉贤29路,上行,25,阳光海岸
奉贤29路,上行,26,海湾路金汇塘路
奉贤29路,上行,27,海湾
奉贤29路,下行,1,同谊路环城东路
奉贤29路,下行,2,环城东路公谊路
奉贤29路,下行,3,环城东路航谊路
奉贤29路,下行,4,奉浦大厦
奉贤29路,下行,5,奉浦新村
奉贤29路,下行,6,环城东路国顺路
奉贤29路,下行,7,环城东路航南公路
奉贤29路,下行,8,环城东路九华路
奉贤29路,下行,9,环城东路解放东路
奉贤29路,下行,10,环城东路南奉公路
奉贤29路,下行,11,环城东路育秀路
奉贤29路,下行,12,环城东路南港路
奉贤29路,下行,13,环城东路南庄路
奉贤29路,下行,14,六墩村
奉贤29路,下行,15,环城东路平庄公路
奉贤29路,下行,16,环城东路信诺路
奉贤29路,下行,17,环城东路北村路
奉贤29路,下行,18,南海公路新林东路
奉贤29路,下行,19,南宅3组
奉贤29路,下行,20,海韵馨苑东门
奉贤29路,下行,21,南海公路沿村路
奉贤29路,下行,22,海思路南海公路
奉贤29路,下行,23,华东理工大学
奉贤29路,下行,24,海湾路海马路
奉贤29路,下行,25,阳光海岸
奉贤29路,下行,26,海湾路金汇塘路
奉贤29路,下行,27,海湾
奉贤2路,上行,1,贤浦路贤文路
奉贤2路,上行,2,张弄路贤清路
奉贤2路,上行,3,德泉路南奉公路
奉贤2路,上行,4,南奉公路贤浦路
奉贤2路,上行,5,南奉公路金钱公路
奉贤2路,上行,6,南奉公路定康路
奉贤2路,上行,7,南奉公路文耀路
奉贤2路,上行,8,南奉公路金海公路
奉贤2路,上行,9,解放东路金海公路
奉贤2路,上行,10,解放东路望园南路
奉贤2路,上行,11,南方国际广场
奉贤2路,上行,12,南桥汽车站
奉贤2路,上行,13,远东路解放东路
奉贤2路,上行,14,奉贤电视台
奉贤2路,上行,15,解放东路建贤路
奉贤2路,上行,16,解放东路环城东路
奉贤2路,上行,17,解放中路古华园路
奉贤2路,上行,18,古华山庄
奉贤2路,上行,19,解放中路人民路
奉贤2路,上行,20,解放西路南桥路
奉贤2路,上行,21,解放西路菜场路
奉贤2路,上行,22,解放西路秀南路
奉贤2路,上行,23,解放西路环城西路
奉贤2路,上行,24,沪杭公路解放西路
奉贤2路,上行,25,交通学校
奉贤2路,上行,26,浦江长途站
奉贤2路,上行,27,阳光学校
奉贤2路,上行,28,大润发超市
奉贤2路,下行,1,贤浦路贤文路
奉贤2路,下行,2,张弄路贤清路
奉贤2路,下行,3,德泉路南奉公路
奉贤2路,下行,4,南奉公路贤浦路
奉贤2路,下行,5,南奉公路金钱公路
奉贤2路,下行,6,南奉公路定康路
奉贤2路,下行,7,南奉公路文耀路
奉贤2路,下行,8,金海公路南奉公路
奉贤2路,下行,9,解放东路金海公路
奉贤2路,下行,10,望园南路解放东路
奉贤2路,下行,11,南方国际广场
奉贤2路,下行,12,南桥汽车站
奉贤2路,下行,13,远东路解放东路
奉贤2路,下行,14,奉贤电视台
奉贤2路,下行,15,解放东路建贤路
奉贤2路,下行,16,解放东路环城东路
奉贤2路,下行,17,解放中路古华园路
奉贤2路,下行,18,古华山庄
奉贤2路,下行,19,解放中路人民路
奉贤2路,下行,20,解放西路南桥路
奉贤2路,下行,21,解放西路菜场路
奉贤2路,下行,22,解放西路秀南路
奉贤2路,下行,23,解放西路环城西路
奉贤2路,下行,24,沪杭公路解放西路
奉贤2路,下行,25,交通学校
奉贤2路,下行,26,浦江长途站
奉贤2路,下行,27,阳光学校
奉贤2路,下行,28,大润发超市
奉贤32路,上行,1,公交奉浦站
奉贤32路,上行,2,奉浦大道地铁站
奉贤32路,上行,3,张翁庙
奉贤32路,上行,4,江海加油站
奉贤32路,上行,5,南桥路航南公路
奉贤32路,上行,6,南桥路运河北路
奉贤32路,上行,7,南桥路运河路
奉贤32路,上行,8,南桥电影院
奉贤32路,上行,9,解放西路南桥路
奉贤32路,上行,10,解放西路菜场路
奉贤32路,上行,11,解放西路秀南路
奉贤32路,上行,12,解放西路环城西路
奉贤32路,上行,13,沪杭公路华园路
奉贤32路,上行,14,沪杭公路沪发路
奉贤32路,上行,15,沪杭公路航南公路
奉贤32路,上行,16,航南公路灵更路
奉贤32路,上行,17,航南公路地灵路
奉贤32路,上行,18,航南公路浦卫公路
奉贤32路,上行,19,庄行光明路浦卫公路
奉贤32路,上行,20,庄行光明路庄行路
奉贤32路,上行,21,芦泾村委会
奉贤32路,上行,22,庄行光明路姚新路
奉贤32路,上行,23,芦泾7组
奉贤32路,上行,24,牛溇4组
奉贤32路,上行,25,庄行光明路杨存路
奉贤32路,下行,1,公交奉浦站
奉贤32路,下行,2,奉浦大道地铁站
奉贤32路,下行,3,张翁庙
奉贤32路,下行,4,江海加油站
奉贤32路,下行,5,南桥路航南公路
奉贤32路,下行,6,南桥路运河北路
奉贤32路,下行,7,南桥路运河路
奉贤32路,下行,8,南桥电影院
奉贤32路,下行,9,解放西路南桥路
奉贤32路,下行,10,解放西路菜场路
奉贤32路,下行,11,解放西路秀南路
奉贤32路,下行,12,解放西路环城西路
奉贤32路,下行,13,沪杭公路华园路
奉贤32路,下行,14,沪杭公路沪发路
奉贤32路,下行,15,航南公路沪杭公路
